earthquakeData/_id,earthquakeData/earthquake_id,earthquakeData/provider,earthquakeData/title,earthquakeData/date,earthquakeData/mag,earthquakeData/depth,earthquakeData/geojson/type,earthquakeData/geojson/coordinates/0,earthquakeData/geojson/coordinates/1,earthquakeData/location_properties/closestCity/name,earthquakeData/location_properties/closestCity/cityCode,earthquakeData/location_properties/closestCity/distance,earthquakeData/location_properties/closestCity/population,earthquakeData/location_properties/epiCenter/name,earthquakeData/location_properties/epiCenter/cityCode,earthquakeData/location_properties/epiCenter/population,earthquakeData/location_properties/closestCities/0/name,earthquakeData/location_properties/closestCities/0/cityCode,earthquakeData/location_properties/closestCities/0/distance,earthquakeData/location_properties/closestCities/0/population,earthquakeData/location_properties/closestCities/0/_id,earthquakeData/location_properties/closestCities/1/name,earthquakeData/location_properties/closestCities/1/cityCode,earthquakeData/location_properties/closestCities/1/distance,earthquakeData/location_properties/closestCities/1/population,earthquakeData/location_properties/closestCities/1/_id,earthquakeData/location_properties/closestCities/2/name,earthquakeData/location_properties/closestCities/2/cityCode,earthquakeData/location_properties/closestCities/2/distance,earthquakeData/location_properties/closestCities/2/population,earthquakeData/location_properties/closestCities/2/_id,earthquakeData/location_properties/closestCities/3/name,earthquakeData/location_properties/closestCities/3/cityCode,earthquakeData/location_properties/closestCities/3/distance,earthquakeData/location_properties/closestCities/3/population,earthquakeData/location_properties/closestCities/3/_id,earthquakeData/location_properties/closestCities/4/name,earthquakeData/location_properties/closestCities/4/cityCode,earthquakeData/location_properties/closestCities/4/distance,earthquakeData/location_properties/closestCities/4/population,earthquakeData/location_properties/closestCities/4/_id,earthquakeData/__v
65186aeb9bd79ef648675e09,UXXi5yyqObFCZ,kandilli,KONAKLI-DORTYOL (HATAY),2023-09-30T15:13:50.000Z,1.9,7.8,Point,36.3005,36.7918,Osmaniye,80,56768.04500765663,559405,Hatay,31,1686043,Osmaniye,80,56768.04500765663,559405,65186aeb9bd79ef648675e0a,Kilis,79,75257.28389692152,147919,65186aeb9bd79ef648675e0b,Gaziantep,27,90850.39390053312,2154051,65186aeb9bd79ef648675e0c,Adana,1,98400.61117191229,2274106,65186aeb9bd79ef648675e0d,Kahramanmaraş,46,139409.78195238044,1177436,65186aeb9bd79ef648675e0e,0
65186aeb9bd79ef648675e10,uiQCe1o6REou4,kandilli,CIGSAR-ANDIRIN (KAHRAMANMARAS),2023-09-30T15:05:52.000Z,1.9,13.5,Point,36.329,37.767,Osmaniye,80,51786.055980315075,559405,Kahramanmaraş,46,1177436,Osmaniye,80,51786.055980315075,559405,65186aeb9bd79ef648675e11,Kayseri,38,100071.90348460099,1441523,65186aeb9bd79ef648675e12,Gaziantep,27,109831.8511803644,2154051,65186aeb9bd79ef648675e13,Kilis,79,127945.98024688341,147919,65186aeb9bd79ef648675e14,Niğde,51,142107.6952046215,365419,65186aeb9bd79ef648675e15,0
65186aeb9bd79ef648675e17,5AaOasQO10BdM,kandilli,CATALTEPE-GOLBASI (ADIYAMAN),2023-09-30T14:48:44.000Z,2.8,5,Point,37.5783,37.8467,Adıyaman,2,66209.85550957682,635169,Kahramanmaraş,46,1177436,Adıyaman,2,66209.85550957682,635169,65186aeb9bd79ef648675e18,Malatya,44,86730.89699222289,812580,65186aeb9bd79ef648675e19,Gaziantep,27,87973.35672211608,2154051,65186aeb9bd79ef648675e1a,Kilis,79,120724.29364619989,147919,65186aeb9bd79ef648675e1b,Osmaniye,80,128608.9912595728,559405,65186aeb9bd79ef648675e1c,0
65186aeb9bd79ef648675e1e,ROEQ2X0DhBhgE,kandilli,ALTINYAYLA-ANDIRIN (KAHRAMANMARAS),2023-09-30T14:28:19.000Z,3.2,5,Point,36.4612,37.7518,Osmaniye,80,52197.32987670219,559405,Kahramanmaraş,46,1177436,Osmaniye,80,52197.32987670219,559405,65186aeb9bd79ef648675e1f,Adana,1,77548.3898830654,2274106,65186aeb9bd79ef648675e20,Gaziantep,27,100301.19384551092,2154051,65186aeb9bd79ef648675e21,Kayseri,38,106211.24497433216,1441523,65186aeb9bd79ef648675e22,Kilis,79,120269.82329567928,147919,65186aeb9bd79ef648675e23,0
65186aeb9bd79ef648675e25,2f52uQTjVdvd7,kandilli,KUSADASI KORFEZI (EGE DENIZI),2023-09-30T14:13:03.000Z,1.9,7.3,Point,27.1187,37.9848,İzmir,35,69788.98910812983,4462056,Ege Denizi,-1,,İzmir,35,69788.98910812983,4462056,65186aeb9bd79ef648675e26,Aydın,9,77971.96988231174,1148241,65186aeb9bd79ef648675e27,Manisa,45,119977.88021659794,1468279,65186aeb9bd79ef648675e28,Muğla,48,163590.28555085722,1048185,65186aeb9bd79ef648675e29,Denizli,20,194461.17740607113,1056332,65186aeb9bd79ef648675e2a,0
65186aec9bd79ef648675e2c,_bZpnOyLrZJzh,kandilli,KIZILCAPINAR-GERMENCIK (AYDIN),2023-09-30T13:36:28.000Z,1.4,4.7,Point,27.5592,37.8815,İzmir,35,80924.19158757848,4462056,Aydın,9,1148241,İzmir,35,80924.19158757848,4462056,65186aec9bd79ef648675e2d,Manisa,45,107405.86553083404,1468279,65186aec9bd79ef648675e2e,Muğla,48,129480.99855972927,1048185,65186aec9bd79ef648675e2f,Denizli,20,154498.04669743142,1056332,65186aec9bd79ef648675e30,Uşak,64,173567.9930804065,375454,65186aec9bd79ef648675e31,0
65186aec9bd79ef648675e33,1gO_L_iUKwF78,kandilli,SALKONAK-YESILYURT (MALATYA),2023-09-30T13:23:45.000Z,2.7,5,Point,38.397,38.1488,Malatya,44,41248.27944762311,812580,Adıyaman,2,635169,Malatya,44,41248.27944762311,812580,65186aec9bd79ef648675e34,Şanlıurfa,63,105621.41692210696,2170110,65186aec9bd79ef648675e35,Elazığ,23,109395.60031568054,591497,65186aec9bd79ef648675e36,Kahramanmaraş,46,125631.03333429115,1177436,65186aec9bd79ef648675e37,Gaziantep,27,154413.90488290018,2154051,65186aec9bd79ef648675e38,0
65186aec9bd79ef648675e3a,DGGcCfXAvNBXM,kandilli,GEBEN-ANDIRIN (KAHRAMANMARAS),2023-09-30T13:16:35.000Z,2.6,4.9,Point,36.3952,37.8165,Osmaniye,80,57916.8805177015,559405,Kahramanmaraş,46,1177436,Osmaniye,80,57916.8805177015,559405,65186aec9bd79ef648675e3b,Adana,1,75183.39906976538,2274106,65186aec9bd79ef648675e3c,Kayseri,38,97225.6418607908,1441523,65186aec9bd79ef648675e3d,Gaziantep,27,109508.06933654513,2154051,65186aec9bd79ef648675e3e,Kilis,79,129418.03415113833,147919,65186aec9bd79ef648675e3f,0
65186aec9bd79ef648675e41,h5UXcEKhrpCfn,kandilli,DEREKOY-SOMA (MANISA),2023-09-30T13:12:16.000Z,1.9,4.7,Point,27.5663,39.1172,İzmir,35,62037.135272552165,4462056,Manisa,45,1468279,İzmir,35,62037.135272552165,4462056,65186aec9bd79ef648675e42,Balıkesir,10,83493.98579684873,1257590,65186aec9bd79ef648675e43,Çanakkale,17,138376.1485304235,559383,65186aec9bd79ef648675e44,Aydın,9,159105.68424015492,1148241,65186aec9bd79ef648675e45,Bursa,16,164942.8085535868,3194720,65186aec9bd79ef648675e46,0
65186aed9bd79ef648675e48,uUQNHxyKUdmnp,kandilli,GOZMEN-(SIVAS),2023-09-30T13:06:30.000Z,1.7,7.8,Point,36.6592,39.5137,Tokat,60,101295.34503025946,596454,Sivas,58,634924,Tokat,60,101295.34503025946,596454,65186aed9bd79ef648675e49,Kayseri,38,118789.31206845042,1441523,65186aed9bd79ef648675e4a,Yozgat,66,133677.9013637694,418442,65186aed9bd79ef648675e4b,Amasya,5,147264.16088137485,338267,65186aed9bd79ef648675e4c,Ordu,52,150897.75420527498,763190,65186aed9bd79ef648675e4d,0
65186aed9bd79ef648675e4f,NXHKEOMeK6D64,kandilli,DUTLU-AKCADAG (MALATYA),2023-09-30T12:57:26.000Z,1.8,5,Point,37.7502,38.3225,Malatya,44,40143.3397751789,812580,Kahramanmaraş,46,1177436,Malatya,44,40143.3397751789,812580,65186aed9bd79ef648675e50,Adıyaman,2,75667.36674001963,635169,65186aed9bd79ef648675e51,Sivas,58,141400.08161067966,634924,65186aed9bd79ef648675e52,Gaziantep,27,142907.44147843312,2154051,65186aed9bd79ef648675e53,Elazığ,23,149606.54288592248,591497,65186aed9bd79ef648675e54,0
65186aed9bd79ef648675e56,_29bah_7Zl5Il,kandilli,GOKDERE-BORNOVA (IZMIR),2023-09-30T12:23:57.000Z,1.9,12.2,Point,27.2235,38.4043,Manisa,45,84165.35210217153,1468279,İzmir,35,4462056,Manisa,45,84165.35210217153,1468279,65186aed9bd79ef648675e57,Aydın,9,98871.05415284241,1148241,65186aed9bd79ef648675e58,Balıkesir,10,167489.66667717477,1257590,65186aed9bd79ef648675e59,Uşak,64,186599.37574294096,375454,65186aed9bd79ef648675e5a,Muğla,48,193953.21379162397,1048185,65186aed9bd79ef648675e5b,0
65186aed9bd79ef648675e5d,0lurtnbOQewiC,kandilli,KAVAKKOY-SILIFKE (MERSIN),2023-09-30T12:18:18.000Z,2.7,9.1,Point,33.7795,36.7625,Karaman,70,49363.99416384154,260838,Mersin,33,1916432,Karaman,70,49363.99416384154,260838,65186aed9bd79ef648675e5e,Niğde,51,150772.12575998192,365419,65186aed9bd79ef648675e5f,Konya,42,160285.0916714583,2296347,65186aed9bd79ef648675e60,Kıbrıs,82,183328.23618330355,888000,65186aed9bd79ef648675e61,Adana,1,184218.37569315842,2274106,65186aed9bd79ef648675e62,0
65186aee9bd79ef648675e64,OWhQy5pVoKYgO,kandilli,TEKIR-(KAHRAMANMARAS),2023-09-30T11:32:15.000Z,1.7,5.2,Point,36.6408,37.8883,Osmaniye,80,72094.18905042668,559405,Kahramanmaraş,46,1177436,Osmaniye,80,72094.18905042668,559405,65186aee9bd79ef648675e65,Adana,1,98043.93929583873,2274106,65186aee9bd79ef648675e66,Kayseri,38,101600.39523217655,1441523,65186aee9bd79ef648675e67,Gaziantep,27,102637.3127768771,2154051,65186aee9bd79ef648675e68,Kilis,79,127185.93276817996,147919,65186aee9bd79ef648675e69,0
65186aee9bd79ef648675e6b,psMuxMhU_ppAr,kandilli,OCAKLI-MUSTAFAKEMALPASA (BURSA),2023-09-30T11:19:40.000Z,1.6,4.8,Point,28.3027,40.0612,Balıkesir,10,52824.21025213728,1257590,Bursa,16,3194720,Balıkesir,10,52824.21025213728,1257590,65186aee9bd79ef648675e6c,Yalova,77,89521.00614321028,296333,65186aee9bd79ef648675e6d,Tekirdağ,59,133374.14942841892,1142451,65186aee9bd79ef648675e6e,Kütahya,43,135536.9053367274,580701,65186aee9bd79ef648675e6f,İstanbul,34,136747.13693465543,15907951,65186aee9bd79ef648675e70,0
65186aee9bd79ef648675e72,xzEoIDCWHE3Q4,kandilli,ATALAR-SEHITKAMIL (GAZIANTEP),2023-09-30T11:18:47.000Z,1.5,5.3,Point,37.0368,37.203,Kilis,79,43980.40654054624,147919,Gaziantep,27,2154051,Kilis,79,43980.40654054624,147919,65186aee9bd79ef648675e73,Osmaniye,80,66949.17823650711,559405,65186aee9bd79ef648675e74,Kahramanmaraş,46,79639.44639177418,1177436,65186aee9bd79ef648675e75,Hatay,31,112114.39085868395,1686043,65186aee9bd79ef648675e76,Adana,1,127971.0947837435,2274106,65186aee9bd79ef648675e77,0
65186aee9bd79ef648675e79,FTJEKwztQcNyY,kandilli,AKDENIZ,2023-09-30T11:17:18.000Z,2.2,18.3,Point,28.5918,35.8557,Muğla,48,121883.65247108256,1048185,Akdeniz Açıkları (Türkiye - Yunanistan),-1,,Muğla,48,121883.65247108256,1048185,65186aee9bd79ef648675e7a,Denizli,20,211030.0285293648,1056332,65186aee9bd79ef648675e7b,Aydın,9,214914.04353445012,1148241,65186aee9bd79ef648675e7c,Burdur,15,219293.12875368944,273799,65186aee9bd79ef648675e7d,Antalya,7,243268.53899138622,2688004,65186aee9bd79ef648675e7e,0
65186aee9bd79ef648675e80,feQy5kGIa8i9D,kandilli,GIRIT ADASI (AKDENIZ),2023-09-30T11:08:58.000Z,3,16.3,Point,23.4315,34.4852,Yunanistan,30,418461.3942247678,275333,Akdeniz Açıkları (Türkiye - Yunanistan),-1,,Yunanistan,30,418461.3942247678,275333,65186aee9bd79ef648675e81,Muğla,48,527418.2298031762,1048185,65186aee9bd79ef648675e82,Aydın,9,541264.6708211334,1148241,65186aee9bd79ef648675e83,İzmir,35,574313.6849664194,4462056,65186aee9bd79ef648675e84,Manisa,45,630459.9444758031,1468279,65186aee9bd79ef648675e85,0
65186aef9bd79ef648675e87,k4Hsup_GPgb9R,kandilli,AKDENIZ,2023-09-30T10:48:21.000Z,1.7,12.3,Point,28.8243,36.0715,Muğla,48,103253.02401893768,1048185,Akdeniz Açıkları (Türkiye),-1,,Muğla,48,103253.02401893768,1048185,65186aef9bd79ef648675e88,Denizli,20,182387.58381216656,1056332,65186aef9bd79ef648675e89,Burdur,15,187479.4699499221,273799,65186aef9bd79ef648675e8a,Aydın,9,199126.81300850035,1148241,65186aef9bd79ef648675e8b,Antalya,7,213848.58584287987,2688004,65186aef9bd79ef648675e8c,0
65186aef9bd79ef648675e8e,ygELTioeWqCTC,kandilli,AGCASAR-NURHAK (KAHRAMANMARAS),2023-09-30T10:35:48.000Z,1.9,7.8,Point,37.391,38.0865,Malatya,44,80368.66410683503,812580,Kahramanmaraş,46,1177436,Malatya,44,80368.66410683503,812580,65186aef9bd79ef648675e8f,Adıyaman,2,87660.99574510714,635169,65186aef9bd79ef648675e90,Gaziantep,27,110370.48683569668,2154051,65186aef9bd79ef648675e91,Osmaniye,80,130291.20234883027,559405,65186aef9bd79ef648675e92,Kayseri,38,140333.43618142058,1441523,65186aef9bd79ef648675e93,0
65186aef9bd79ef648675e95,o55CwMZ0pMNUB,kandilli,KIBRIS-LEFKOSA,2023-09-30T09:59:18.000Z,2.4,6.1,Point,33.4018,35.0403,Mersin,33,188942.13532531605,1916432,Kıbrıs,82,888000,Mersin,33,188942.13532531605,1916432,65186aef9bd79ef648675e96,Karaman,70,220200.53646622988,260838,65186aef9bd79ef648675e97,Lübnan,961,260540.16838698759,,65186aef9bd79ef648675e98,Antalya,7,295530.29325666546,2688004,65186aef9bd79ef648675e99,Hatay,31,298821.52321030287,1686043,65186aef9bd79ef648675e9a,0
65186aef9bd79ef648675e9c,n5MFFNsp0PKcy,kandilli,YUNANISTAN,2023-09-30T09:23:35.000Z,2.6,13.2,Point,24.135,37.8672,Yunanistan,30,45147.85131749249,275333,Ege Denizi,-1,,Yunanistan,30,45147.85131749249,275333,65186aef9bd79ef648675e9d,İzmir,35,291054.25573762873,4462056,65186aef9bd79ef648675e9e,Çanakkale,17,330716.641320977,559383,65186aef9bd79ef648675e9f,Aydın,9,334672.5788815352,1148241,65186aef9bd79ef648675ea0,Manisa,45,358130.60080013244,1468279,65186aef9bd79ef648675ea1,0
65186af09bd79ef648675ea3,oP14Pa6QxB0u1,kandilli,SOGUKPINAR-GOKSUN (KAHRAMANMARAS),2023-09-30T09:07:06.000Z,2.1,5,Point,36.4227,38.049,Kayseri,38,75884.24222128557,1441523,Kahramanmaraş,46,1177436,Kayseri,38,75884.24222128557,1441523,65186af09bd79ef648675ea4,Osmaniye,80,83841.33492454383,559405,65186af09bd79ef648675ea5,Adana,1,91868.97455083387,2274106,65186af09bd79ef648675ea6,Gaziantep,27,128067.58500108945,2154051,65186af09bd79ef648675ea7,Niğde,51,150335.04632833108,365419,65186af09bd79ef648675ea8,0
65186af09bd79ef648675eaa,jT8JLW9azjDCw,kandilli,ACIELMA-GOKSUN (KAHRAMANMARAS),2023-09-30T09:03:28.000Z,2.5,5,Point,36.4087,38.0148,Kayseri,38,78380.58501701363,1441523,Kahramanmaraş,46,1177436,Kayseri,38,78380.58501701363,1441523,65186af09bd79ef648675eab,Osmaniye,80,79907.77275359089,559405,65186af09bd79ef648675eac,Adana,1,88465.95759368474,2274106,65186af09bd79ef648675ead,Gaziantep,27,125685.72515877475,2154051,65186af09bd79ef648675eae,Kilis,79,148215.79253693487,147919,65186af09bd79ef648675eaf,0
65186af09bd79ef648675eb1,BaCeAmgjPQIxx,kandilli,KIBRIS-LEFKOSA,2023-09-30T09:00:36.000Z,2.8,2.9,Point,33.3773,35.0408,Mersin,33,189338.08660304843,1916432,Kıbrıs,82,888000,Mersin,33,189338.08660304843,1916432,65186af09bd79ef648675eb2,Karaman,70,220088.7301091767,260838,65186af09bd79ef648675eb3,Lübnan,961,262515.0344499207,,65186af09bd79ef648675eb4,Antalya,7,293886.92706030916,2688004,65186af09bd79ef648675eb5,Hatay,31,300691.842361675,1686043,65186af09bd79ef648675eb6,0
65186af09bd79ef648675eb8,dMzz_Mluz0S6i,kandilli,YENIKOY-(OSMANIYE),2023-09-30T08:56:38.000Z,2.8,7.4,Point,36.1565,37.1305,Adana,1,61691.52076379466,2274106,Osmaniye,80,559405,Adana,1,61691.52076379466,2274106,65186af09bd79ef648675eb9,Hatay,31,79321.09891596087,1686043,65186af09bd79ef648675eba,Kilis,79,94492.42474906484,147919,65186af09bd79ef648675ebb,Gaziantep,27,96755.23306043366,2154051,65186af09bd79ef648675ebc,Kahramanmaraş,46,114510.82872400279,1177436,65186af09bd79ef648675ebd,0
65186af09bd79ef648675ebf,8d4Y2M7XN1D80,kandilli,SOGUKPINAR-GOKSUN (KAHRAMANMARAS),2023-09-30T08:52:40.000Z,1.8,5,Point,36.4207,38.0448,Kayseri,38,76170.11034936235,1441523,Kahramanmaraş,46,1177436,Kayseri,38,76170.11034936235,1441523,65186af09bd79ef648675ec0,Osmaniye,80,83354.55269812068,559405,65186af09bd79ef648675ec1,Adana,1,91429.9736822332,2274106,65186af09bd79ef648675ec2,Gaziantep,27,127784.79061638992,2154051,65186af09bd79ef648675ec3,Niğde,51,150112.29801196422,365419,65186af09bd79ef648675ec4,0
65186af19bd79ef648675ec6,x4ru6QxSNKVmN,kandilli,AKDENIZ,2023-09-30T08:42:45.000Z,2.3,9.6,Point,33.3985,34.7467,Kıbrıs,82,43557.70442028529,888000,Kıbrıs Açıkları,-1,,Kıbrıs,82,43557.70442028529,888000,65186af19bd79ef648675ec7,Mersin,33,221097.1850732953,1916432,65186af19bd79ef648675ec8,Lübnan,961,246501.499493775,,65186af19bd79ef648675ec9,Karaman,70,252826.75139295016,260838,65186af19bd79ef648675eca,Hatay,31,317446.9310874303,1686043,65186af19bd79ef648675ecb,0
65186af19bd79ef648675ecd,daZR7K0YWLSdg,kandilli,TURKIYE-SURIYE SINIR BOLGESI,2023-09-30T08:35:58.000Z,1.5,21,Point,36.0048,35.7997,Hatay,31,72258.54197186494,1686043,Suriye,963,,Hatay,31,72258.54197186494,1686043,65186af19bd79ef648675ece,Kilis,79,152441.86664008605,147919,65186af19bd79ef648675ecf,Osmaniye,80,169018.75153225963,559405,65186af19bd79ef648675ed0,Gaziantep,27,182386.967009934,2154051,65186af19bd79ef648675ed1,Adana,1,192127.53747236892,2274106,65186af19bd79ef648675ed2,0
65186af19bd79ef648675ed4,ugl0JERtsskih,kandilli,PAYAMBURNU-GOKSUN (KAHRAMANMARAS),2023-09-30T08:32:41.000Z,2.2,5.9,Point,36.2877,37.88,Kahramanmaraş,46,62006.658255434035,1177436,Adana,1,2274106,Kahramanmaraş,46,62006.658255434035,1177436,65186af19bd79ef648675ed5,Osmaniye,80,64241.614936765596,559405,65186af19bd79ef648675ed6,Kayseri,38,87037.41294267823,1441523,65186af19bd79ef648675ed7,Gaziantep,27,121148.26924374388,2154051,65186af19bd79ef648675ed8,Niğde,51,137679.3623582898,365419,65186af19bd79ef648675ed9,0
65186af19bd79ef648675edb,HGRS01u8MNc8Z,kandilli,YAGMURLU-GOKSUN (KAHRAMANMARAS),2023-09-30T08:24:35.000Z,3.2,2.3,Point,36.5828,38.1012,Kayseri,38,80438.02844685988,1441523,Kahramanmaraş,46,1177436,Kayseri,38,80438.02844685988,1441523,65186af19bd79ef648675edc,Osmaniye,80,92478.71335394461,559405,65186af19bd79ef648675edd,Adana,1,106353.12296219372,2274106,65186af19bd79ef648675ede,Gaziantep,27,125722.29046447494,2154051,65186af19bd79ef648675edf,Malatya,44,144462.7104997772,812580,65186af19bd79ef648675ee0,0
65186af29bd79ef648675ee2,DmVbOm0KQyQdI,kandilli,GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI),2023-09-30T08:06:27.000Z,1.5,15.4,Point,27.4545,40.761,Tekirdağ,59,36164.340008871295,1142451,Marmara Denizi,-1,,Tekirdağ,59,36164.340008871295,1142451,65186af29bd79ef648675ee3,Edirne,22,99521.03802641433,414714,65186af29bd79ef648675ee4,Çanakkale,17,99569.40351551367,559383,65186af29bd79ef648675ee5,Kırklareli,39,100459.20735474824,369347,65186af29bd79ef648675ee6,Balıkesir,10,103644.78250343089,1257590,65186af29bd79ef648675ee7,0
65186af29bd79ef648675ee9,ZLmKVuP1zEmts,kandilli,KAVAKKOY-SILIFKE (MERSIN),2023-09-30T08:05:21.000Z,2.5,6.6,Point,33.8017,36.7433,Karaman,70,52217.72522735897,260838,Mersin,33,1916432,Karaman,70,52217.72522735897,260838,65186af29bd79ef648675eea,Niğde,51,151504.2261987409,365419,65186af29bd79ef648675eeb,Konya,42,163118.2604894597,2296347,65186af29bd79ef648675eec,Kıbrıs,82,181573.3690472079,888000,65186af29bd79ef648675eed,Adana,1,183450.57461087572,2274106,65186af29bd79ef648675eee,0
65186af29bd79ef648675ef0,jZktrf_8Q39Fb,kandilli,KUSADASI KORFEZI (EGE DENIZI),2023-09-30T07:55:56.000Z,1.5,5.3,Point,27.0162,37.8407,Aydın,9,82283.87869107455,1148241,Ege Denizi,-1,,Aydın,9,82283.87869107455,1148241,65186af29bd79ef648675ef1,İzmir,35,87762.6041515471,4462056,65186af29bd79ef648675ef2,Manisa,45,137828.78457002834,1468279,65186af29bd79ef648675ef3,Muğla,48,159728.60607554813,1048185,65186af29bd79ef648675ef4,Denizli,20,201356.8886233876,1056332,65186af29bd79ef648675ef5,0
65186af29bd79ef648675ef7,HDHjTmCL48dZ9,kandilli,SATIRHUYUK-NURDAGI (GAZIANTEP),2023-09-30T07:55:56.000Z,1.2,6.6,Point,36.9962,37.2022,Kilis,79,44822.31025780638,147919,Gaziantep,27,2154051,Kilis,79,44822.31025780638,147919,65186af29bd79ef648675ef8,Osmaniye,80,63423.579820866165,559405,65186af29bd79ef648675ef9,Kahramanmaraş,46,79634.12169253813,1177436,65186af29bd79ef648675efa,Hatay,31,109800.76725846888,1686043,65186af29bd79ef648675efb,Adana,1,124534.04808781798,2274106,65186af29bd79ef648675efc,0
65186af29bd79ef648675efe,3H0fAvkaUJmwE,kandilli,ATALAR-SEHITKAMIL (GAZIANTEP),2023-09-30T07:28:03.000Z,1.1,4.9,Point,37.0063,37.193,Kilis,79,43583.937006241635,147919,Gaziantep,27,2154051,Kilis,79,43583.937006241635,147919,65186af29bd79ef648675eff,Osmaniye,80,64492.52064382419,559405,65186af29bd79ef648675f00,Kahramanmaraş,46,80665.41746199645,1177436,65186af29bd79ef648675f01,Hatay,31,109550.99497565959,1686043,65186af29bd79ef648675f02,Adana,1,125677.64427758455,2274106,65186af29bd79ef648675f03,0
65186af39bd79ef648675f05,Fywhj7esqv8ug,kandilli,KARAORMAN-MENEMEN (IZMIR),2023-09-30T07:24:48.000Z,1,16.6,Point,27.2418,38.6047,Manisa,45,74735.71817752486,1468279,İzmir,35,4462056,Manisa,45,74735.71817752486,1468279,65186af39bd79ef648675f06,Aydın,9,116069.75453295326,1148241,65186af39bd79ef648675f07,Balıkesir,10,145648.67838901284,1257590,65186af39bd79ef648675f08,Çanakkale,17,177486.14619749563,559383,65186af39bd79ef648675f09,Uşak,64,184267.69891180727,375454,65186af39bd79ef648675f0a,0
65186af39bd79ef648675f0c,sVWXfqohkwtlc,kandilli,SOGUT-DOGANSEHIR (MALATYA),2023-09-30T06:45:06.000Z,1.8,7.7,Point,37.7345,38.061,Adıyaman,2,58866.12790318071,635169,Malatya,44,812580,Adıyaman,2,58866.12790318071,635169,65186af39bd79ef648675f0d,Kahramanmaraş,46,66913.62423971987,1177436,65186af39bd79ef648675f0e,Gaziantep,27,115117.66223650602,2154051,65186af39bd79ef648675f0f,Şanlıurfa,63,139766.138349131,2170110,65186af39bd79ef648675f10,Kilis,79,147780.51203641717,147919,65186af39bd79ef648675f11,0
65186af39bd79ef648675f13,HFNgm1sn1QEuJ,kandilli,SALMANLI-PAZARCIK (KAHRAMANMARAS),2023-09-30T06:42:20.000Z,1.5,13.8,Point,37.2468,37.3882,Gaziantep,27,31991.880758033676,2154051,Kahramanmaraş,46,1177436,Gaziantep,27,31991.880758033676,2154051,65186af39bd79ef648675f14,Kilis,79,64143.73946521489,147919,65186af39bd79ef648675f15,Osmaniye,80,85053.891750975,559405,65186af39bd79ef648675f16,Adıyaman,2,106869.24013300575,635169,65186af39bd79ef648675f17,Hatay,31,139824.24901617735,1686043,65186af39bd79ef648675f18,0
65186af39bd79ef648675f1a,LJbx_VEK05RUp,kandilli,AGCASAR-NURHAK (KAHRAMANMARAS),2023-09-30T06:40:23.000Z,1.7,9.6,Point,37.3827,38.068,Malatya,44,82100.52777720794,812580,Kahramanmaraş,46,1177436,Malatya,44,82100.52777720794,812580,65186af39bd79ef648675f1b,Adıyaman,2,87684.00593573815,635169,65186af39bd79ef648675f1c,Gaziantep,27,108244.25101136278,2154051,65186af39bd79ef648675f1d,Osmaniye,80,128385.06470351608,559405,65186af39bd79ef648675f1e,Kayseri,38,140558.5972149344,1441523,65186af39bd79ef648675f1f,0
65186af49bd79ef648675f21,yP3N0859y8IC9,kandilli,OSMANCIK-ANDIRIN (KAHRAMANMARAS),2023-09-30T06:29:06.000Z,2,10.5,Point,36.2533,37.7345,Osmaniye,80,48175.429752599004,559405,Adana,1,2274106,Osmaniye,80,48175.429752599004,559405,65186af49bd79ef648675f22,Kahramanmaraş,46,68084.1488123815,1177436,65186af49bd79ef648675f23,Kayseri,38,101405.96481341515,1441523,65186af49bd79ef648675f24,Gaziantep,27,112570.03385780822,2154051,65186af49bd79ef648675f25,Kilis,79,128973.97159707418,147919,65186af49bd79ef648675f26,0
65186af49bd79ef648675f28,sXChuLRRx6wlD,kandilli,GURCISTAN,2023-09-30T05:56:19.000Z,1.8,29.1,Point,44.2838,41.7532,Ardahan,75,141904.74371584473,92481,Gürcistan,995,,Ardahan,75,141904.74371584473,92481,65186af49bd79ef648675f29,Kars,36,173727.9968269391,274829,65186af49bd79ef648675f2a,Ermenistan,374,197637.98787453922,,65186af49bd79ef648675f2b,Iğdır,76,204521.32043974075,203594,65186af49bd79ef648675f2c,Artvin,8,217530.31787665383,169403,65186af49bd79ef648675f2d,0
65186af49bd79ef648675f2f,giifyRWA9opS4,kandilli,GUNESLI-GORDES (MANISA),2023-09-30T05:51:41.000Z,0.7,4,Point,28.4123,39.0383,Uşak,64,99017.38466929704,375454,Manisa,45,1468279,Uşak,64,99017.38466929704,375454,65186af49bd79ef648675f30,Kütahya,43,103454.53051690533,580701,65186af49bd79ef648675f31,İzmir,35,105651.54384839698,4462056,65186af49bd79ef648675f32,Balıkesir,10,107460.67424919961,1257590,65186af49bd79ef648675f33,Bursa,16,127300.67010692942,3194720,65186af49bd79ef648675f34,0
